=== [1/2] cleaned_10: 10 authors, K=4, sample 4 authors + M docs ===

Loading cleaned_10 corpus …
  400 docs × 1500w  (10 authors)
Building stylometric feature matrix …
  feature cache hit -> src\kmeans\cache\cleaned_10\2b210234ff591af9.npz
  X shape: (400, 107)

ARI sweep: K=4, M in [5, 10, 15, 20], 50 trials per M
  group pool = C(10,4) = 210
    M= 5: 5 docs/author, total=20 docs/trial
    M=10: 10 docs/author, total=40 docs/trial
    M=15: 15 docs/author, total=60 docs/trial
    M=20: 20 docs/author, total=80 docs/trial
  KMeans: init='k-means++', n_init=10
  M=20  trial  35/50  ARI=+0.323  n_docs= 80  authors=['kaj_sotala', 'raemon', 'ricraz', 'ruby']
  M=20  trial  36/50  ARI=+0.446  n_docs= 80  authors=['jessica-liu-taylor', 'johnswentworth', 'ricraz', 'zvi']
  M=20  trial  37/50  ARI=+0.411  n_docs= 80  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'ruby']
  M=20  trial  38/50  ARI=+0.788  n_docs= 80  authors=['abramdemski', 'raemon', 'ricraz', 'zvi']
  M=20  trial  39/50  ARI=+0.933  n_docs= 80  authors=['raemon', 'ricraz', 'steve2152', 'zvi']
  M=20  trial  40/50  ARI=+0.511  n_docs= 80  authors=['jessica-liu-taylor', 'raemon', 'ruby', 'steve2152']
  M=20  trial  41/50  ARI=+0.559  n_docs= 80  authors=['kaj_sotala', 'raemon', 'ricraz', 'zvi']
  M=20  trial  42/50  ARI=+0.462  n_docs= 80  authors=['jessica-liu-taylor', 'johnswentworth', 'neel-nanda-1', 'steve2152']
  M=20  trial  43/50  ARI=+0.533  n_docs= 80  authors=['abramdemski', 'jessica-liu-taylor', 'raemon', 'ricraz']
  M=20  trial  44/50  ARI=+0.677  n_docs= 80  authors=['abramdemski', 'raemon', 'ruby', 'steve2152']
  M=20  trial  45/50  ARI=+0.346  n_docs= 80  authors=['jessica-liu-taylor', 'neel-nanda-1', 'raemon', 'ruby']
  M=20  trial  46/50  ARI=+0.569  n_docs= 80  authors=['abramdemski', 'johnswentworth', 'ricraz', 'zvi']
  M=20  trial  47/50  ARI=+0.567  n_docs= 80  authors=['ricraz', 'ruby', 'steve2152', 'zvi']
  M=20  trial  48/50  ARI=+0.687  n_docs= 80  authors=['johnswentworth', 'neel-nanda-1', 'steve2152', 'zvi']
  M=20  trial  49/50  ARI=+0.644  n_docs= 80  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'zvi']
  M=20  trial  50/50  ARI=+0.702  n_docs= 80  authors=['johnswentworth', 'kaj_sotala', 'ricraz', 'zvi']

── ARI vs M summary (10 authors) ──
    M    n    mean     std     min     max
    5   50  +0.420   0.189  -0.014  +0.859
   10   50  +0.455   0.185  +0.146  +0.863
   15   50  +0.518   0.188  +0.123  +0.955
   20   50  +0.550   0.178  +0.185  +0.966
Saved -> src\kmeans\outputs\effect_of_m\ari_vs_m_10authors.png

=== [2/2] cleaned_4: 4 authors = K, sample M docs only ===

Loading cleaned_4 corpus …
  306 docs × 1500w  (4 authors)
Building stylometric feature matrix …
  feature cache hit -> src\kmeans\cache\cleaned_4\71f490fe89dccd62.npz
  X shape: (306, 107)

ARI sweep: K=4, M in [5, 10, 15, 20, 25, 30, 40], 50 trials per M
  group pool = C(4,4) = 1
    M= 5: 5 docs/author, total=20 docs/trial
    M=10: 10 docs/author, total=40 docs/trial
    M=15: 15 docs/author, total=60 docs/trial
    M=20: 20 docs/author, total=80 docs/trial
    M=25: 25 docs/author, total=100 docs/trial
    M=30: 30 docs/author, total=120 docs/trial
    M=40: 40 docs/author, total=160 docs/trial
  KMeans: init='k-means++', n_init=10
  M= 5  trial   1/50  ARI=+0.401  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial   2/50  ARI=+0.269  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial   3/50  ARI=+0.412  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial   4/50  ARI=+0.669  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial   5/50  ARI=+0.229  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial   6/50  ARI=+0.339  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial   7/50  ARI=+0.363  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial   8/50  ARI=+0.430  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial   9/50  ARI=+0.183  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  10/50  ARI=+0.301  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  11/50  ARI=+0.281  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  12/50  ARI=+0.384  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  13/50  ARI=+0.327  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  14/50  ARI=+0.658  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  15/50  ARI=+0.175  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  16/50  ARI=+0.292  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  17/50  ARI=+0.161  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  18/50  ARI=+0.277  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  19/50  ARI=+0.214  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  20/50  ARI=+0.479  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  21/50  ARI=+0.565  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  22/50  ARI=+0.283  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  23/50  ARI=+0.378  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  24/50  ARI=+0.234  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  25/50  ARI=+0.262  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  26/50  ARI=+0.266  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  27/50  ARI=+0.006  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  28/50  ARI=+0.349  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  29/50  ARI=+0.403  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  30/50  ARI=+0.214  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  31/50  ARI=+0.378  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  32/50  ARI=+0.375  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  33/50  ARI=+0.321  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  34/50  ARI=+0.327  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  35/50  ARI=+0.323  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  36/50  ARI=+0.378  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  37/50  ARI=+0.250  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  38/50  ARI=+0.471  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  39/50  ARI=+0.457  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  40/50  ARI=+0.052  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  41/50  ARI=+0.438  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  42/50  ARI=+0.429  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  43/50  ARI=+0.262  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  44/50  ARI=+0.720  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  45/50  ARI=+0.214  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  46/50  ARI=+0.208  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  47/50  ARI=+0.533  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  48/50  ARI=+0.254  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  49/50  ARI=+0.161  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M= 5  trial  50/50  ARI=+0.601  n_docs= 20  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial   1/50  ARI=+0.262  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial   2/50  ARI=+0.377  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial   3/50  ARI=+0.514  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial   4/50  ARI=+0.308  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial   5/50  ARI=+0.224  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial   6/50  ARI=+0.268  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial   7/50  ARI=+0.303  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial   8/50  ARI=+0.351  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial   9/50  ARI=+0.351  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  10/50  ARI=+0.275  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  11/50  ARI=+0.584  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  12/50  ARI=+0.313  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  13/50  ARI=+0.408  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  14/50  ARI=+0.618  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  15/50  ARI=+0.202  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  16/50  ARI=+0.300  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  17/50  ARI=+0.324  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  18/50  ARI=+0.179  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  19/50  ARI=+0.554  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  20/50  ARI=+0.517  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  21/50  ARI=+0.479  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  22/50  ARI=+0.316  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  23/50  ARI=+0.372  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  24/50  ARI=+0.701  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  25/50  ARI=+0.620  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  26/50  ARI=+0.264  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  27/50  ARI=+0.283  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  28/50  ARI=+0.242  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  29/50  ARI=+0.332  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  30/50  ARI=+0.440  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  31/50  ARI=+0.331  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  32/50  ARI=+0.310  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  33/50  ARI=+0.394  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  34/50  ARI=+0.459  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  35/50  ARI=+0.218  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  36/50  ARI=+0.510  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  37/50  ARI=+0.204  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  38/50  ARI=+0.309  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  39/50  ARI=+0.402  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  40/50  ARI=+0.312  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  41/50  ARI=+0.527  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  42/50  ARI=+0.262  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  43/50  ARI=+0.474  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  44/50  ARI=+0.188  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  45/50  ARI=+0.622  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  46/50  ARI=+0.466  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  47/50  ARI=+0.245  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  48/50  ARI=+0.384  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  49/50  ARI=+0.434  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=10  trial  50/50  ARI=+0.587  n_docs= 40  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial   1/50  ARI=+0.397  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial   2/50  ARI=+0.706  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial   3/50  ARI=+0.463  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial   4/50  ARI=+0.458  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial   5/50  ARI=+0.298  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial   6/50  ARI=+0.514  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial   7/50  ARI=+0.701  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial   8/50  ARI=+0.537  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial   9/50  ARI=+0.404  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  10/50  ARI=+0.229  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  11/50  ARI=+0.427  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  12/50  ARI=+0.312  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  13/50  ARI=+0.336  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  14/50  ARI=+0.447  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  15/50  ARI=+0.586  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  16/50  ARI=+0.203  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  17/50  ARI=+0.673  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  18/50  ARI=+0.403  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  19/50  ARI=+0.428  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  20/50  ARI=+0.667  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  21/50  ARI=+0.447  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  22/50  ARI=+0.274  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  23/50  ARI=+0.387  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  24/50  ARI=+0.434  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  25/50  ARI=+0.526  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  26/50  ARI=+0.484  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  27/50  ARI=+0.246  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  28/50  ARI=+0.339  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  29/50  ARI=+0.532  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  30/50  ARI=+0.525  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  31/50  ARI=+0.591  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  32/50  ARI=+0.498  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  33/50  ARI=+0.560  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  34/50  ARI=+0.348  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  35/50  ARI=+0.599  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  36/50  ARI=+0.284  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  37/50  ARI=+0.296  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  38/50  ARI=+0.362  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  39/50  ARI=+0.355  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  40/50  ARI=+0.455  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  41/50  ARI=+0.665  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  42/50  ARI=+0.314  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  43/50  ARI=+0.478  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  44/50  ARI=+0.393  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  45/50  ARI=+0.240  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  46/50  ARI=+0.255  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  47/50  ARI=+0.291  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  48/50  ARI=+0.457  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  49/50  ARI=+0.355  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=15  trial  50/50  ARI=+0.479  n_docs= 60  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial   1/50  ARI=+0.385  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial   2/50  ARI=+0.377  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial   3/50  ARI=+0.544  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial   4/50  ARI=+0.452  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial   5/50  ARI=+0.410  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial   6/50  ARI=+0.527  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial   7/50  ARI=+0.422  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial   8/50  ARI=+0.442  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial   9/50  ARI=+0.356  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  10/50  ARI=+0.429  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  11/50  ARI=+0.321  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  12/50  ARI=+0.455  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  13/50  ARI=+0.588  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  14/50  ARI=+0.368  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  15/50  ARI=+0.299  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  16/50  ARI=+0.387  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  17/50  ARI=+0.330  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  18/50  ARI=+0.257  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  19/50  ARI=+0.317  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  20/50  ARI=+0.384  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  21/50  ARI=+0.596  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  22/50  ARI=+0.591  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  23/50  ARI=+0.329  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  24/50  ARI=+0.774  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  25/50  ARI=+0.376  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  26/50  ARI=+0.406  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  27/50  ARI=+0.377  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  28/50  ARI=+0.759  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  29/50  ARI=+0.395  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  30/50  ARI=+0.477  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  31/50  ARI=+0.489  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  32/50  ARI=+0.421  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  33/50  ARI=+0.637  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  34/50  ARI=+0.360  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  35/50  ARI=+0.333  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  36/50  ARI=+0.364  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  37/50  ARI=+0.444  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  38/50  ARI=+0.420  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  39/50  ARI=+0.536  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  40/50  ARI=+0.349  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  41/50  ARI=+0.338  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  42/50  ARI=+0.491  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  43/50  ARI=+0.694  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  44/50  ARI=+0.484  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  45/50  ARI=+0.355  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  46/50  ARI=+0.221  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  47/50  ARI=+0.576  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  48/50  ARI=+0.481  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  49/50  ARI=+0.387  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=20  trial  50/50  ARI=+0.424  n_docs= 80  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
  M=25  trial   1/50  ARI=+0.445  n_docs=100  authors=['johnswentworth', 'raemon', 'steve2152', 'zvi']
