============================================================
Experiment 1 — cleaned_10  (10 authors × 40 articles, ≥1500w)
============================================================
  400 docs, 10 authors
    abramdemski: 40 docs
    jessica-liu-taylor: 40 docs
    johnswentworth: 40 docs
    kaj_sotala: 40 docs
    neel-nanda-1: 40 docs
    raemon: 40 docs
    ricraz: 40 docs
    ruby: 40 docs
    steve2152: 40 docs
    zvi: 40 docs

Sweeping N in [100, 200, 500, 1000, 1500]  (K=5, M=15, 50 trials/N, n_init=10)
  Sampling K=5 authors from 10 per trial

  feature cache hit -> src\kmeans\cache\cleaned_10\29e27bc51a523bd0.npz
  N= 1000  trial 32/50  ARI=+0.676  authors=['zvi', 'ruby', 'neel-nanda-1', 'raemon', 'abramdemski']
  N= 1000  trial 33/50  ARI=+0.329  authors=['abramdemski', 'zvi', 'ruby', 'kaj_sotala', 'ricraz']
  N= 1000  trial 34/50  ARI=+0.459  authors=['raemon', 'zvi', 'steve2152', 'ruby', 'neel-nanda-1']
  N= 1000  trial 35/50  ARI=+0.346  authors=['zvi', 'neel-nanda-1', 'ricraz', 'jessica-liu-taylor', 'abramdemski']
  N= 1000  trial 36/50  ARI=+0.219  authors=['raemon', 'neel-nanda-1', 'abramdemski', 'ruby', 'jessica-liu-taylor']
  N= 1000  trial 37/50  ARI=+0.431  authors=['neel-nanda-1', 'jessica-liu-taylor', 'zvi', 'kaj_sotala', 'abramdemski']
  N= 1000  trial 38/50  ARI=+0.617  authors=['ricraz', 'kaj_sotala', 'johnswentworth', 'steve2152', 'raemon']
  N= 1000  trial 39/50  ARI=+0.646  authors=['raemon', 'zvi', 'ruby', 'johnswentworth', 'steve2152']
  N= 1000  trial 40/50  ARI=+0.416  authors=['kaj_sotala', 'neel-nanda-1', 'raemon', 'ruby', 'steve2152']
  N= 1000  trial 41/50  ARI=+0.488  authors=['steve2152', 'johnswentworth', 'raemon', 'ricraz', 'jessica-liu-taylor']
  N= 1000  trial 42/50  ARI=+0.225  authors=['neel-nanda-1', 'kaj_sotala', 'ruby', 'abramdemski', 'ricraz']
  N= 1000  trial 43/50  ARI=+0.438  authors=['ruby', 'zvi', 'abramdemski', 'raemon', 'neel-nanda-1']
  N= 1000  trial 44/50  ARI=+0.418  authors=['ruby', 'johnswentworth', 'jessica-liu-taylor', 'abramdemski', 'zvi']
  N= 1000  trial 45/50  ARI=+0.514  authors=['neel-nanda-1', 'steve2152', 'abramdemski', 'raemon', 'johnswentworth']
  N= 1000  trial 46/50  ARI=+0.325  authors=['neel-nanda-1', 'johnswentworth', 'ricraz', 'kaj_sotala', 'jessica-liu-taylor']
  N= 1000  trial 47/50  ARI=+0.538  authors=['johnswentworth', 'ruby', 'steve2152', 'jessica-liu-taylor', 'raemon']
  N= 1000  trial 48/50  ARI=+0.600  authors=['johnswentworth', 'ruby', 'raemon', 'steve2152', 'abramdemski']
  N= 1000  trial 49/50  ARI=+0.479  authors=['neel-nanda-1', 'abramdemski', 'zvi', 'steve2152', 'ruby']
  N= 1000  trial 50/50  ARI=+0.462  authors=['ricraz', 'neel-nanda-1', 'jessica-liu-taylor', 'johnswentworth', 'zvi']
  feature cache hit -> src\kmeans\cache\cleaned_10\2b210234ff591af9.npz
  N= 1500  trial  1/50  ARI=+0.518  authors=['johnswentworth', 'ruby', 'abramdemski', 'steve2152', 'neel-nanda-1']
  N= 1500  trial  2/50  ARI=+0.532  authors=['abramdemski', 'ruby', 'ricraz', 'zvi', 'johnswentworth']
  N= 1500  trial  3/50  ARI=+0.654  authors=['jessica-liu-taylor', 'johnswentworth', 'neel-nanda-1', 'kaj_sotala', 'zvi']
  N= 1500  trial  4/50  ARI=+0.580  authors=['johnswentworth', 'neel-nanda-1', 'raemon', 'ricraz', 'abramdemski']
  N= 1500  trial  5/50  ARI=+0.376  authors=['abramdemski', 'ruby', 'johnswentworth', 'jessica-liu-taylor', 'steve2152']
  N= 1500  trial  6/50  ARI=+0.446  authors=['kaj_sotala', 'ruby', 'johnswentworth', 'raemon', 'neel-nanda-1']
  N= 1500  trial  7/50  ARI=+0.304  authors=['raemon', 'jessica-liu-taylor', 'abramdemski', 'ruby', 'zvi']
  N= 1500  trial  8/50  ARI=+0.594  authors=['abramdemski', 'zvi', 'kaj_sotala', 'neel-nanda-1', 'raemon']
  N= 1500  trial  9/50  ARI=+0.562  authors=['abramdemski', 'steve2152', 'jessica-liu-taylor', 'johnswentworth', 'zvi']
  N= 1500  trial 10/50  ARI=+0.468  authors=['abramdemski', 'raemon', 'ruby', 'jessica-liu-taylor', 'johnswentworth']
  N= 1500  trial 11/50  ARI=+0.613  authors=['raemon', 'zvi', 'steve2152', 'neel-nanda-1', 'kaj_sotala']
  N= 1500  trial 12/50  ARI=+0.345  authors=['johnswentworth', 'abramdemski', 'ruby', 'jessica-liu-taylor', 'neel-nanda-1']
  N= 1500  trial 13/50  ARI=+0.535  authors=['steve2152', 'jessica-liu-taylor', 'johnswentworth', 'ricraz', 'abramdemski']
  N= 1500  trial 14/50  ARI=+0.282  authors=['johnswentworth', 'ruby', 'abramdemski', 'jessica-liu-taylor', 'neel-nanda-1']
  N= 1500  trial 15/50  ARI=+0.569  authors=['zvi', 'johnswentworth', 'ricraz', 'raemon', 'neel-nanda-1']
  N= 1500  trial 16/50  ARI=+0.685  authors=['ricraz', 'kaj_sotala', 'johnswentworth', 'zvi', 'neel-nanda-1']
  N= 1500  trial 17/50  ARI=+0.334  authors=['steve2152', 'ricraz', 'johnswentworth', 'kaj_sotala', 'neel-nanda-1']
  N= 1500  trial 18/50  ARI=+0.396  authors=['steve2152', 'jessica-liu-taylor', 'neel-nanda-1', 'johnswentworth', 'ruby']
  N= 1500  trial 19/50  ARI=+0.513  authors=['abramdemski', 'steve2152', 'raemon', 'jessica-liu-taylor', 'kaj_sotala']
  N= 1500  trial 20/50  ARI=+0.544  authors=['kaj_sotala', 'zvi', 'ricraz', 'raemon', 'neel-nanda-1']
  N= 1500  trial 21/50  ARI=+0.307  authors=['johnswentworth', 'jessica-liu-taylor', 'raemon', 'kaj_sotala', 'neel-nanda-1']
  N= 1500  trial 22/50  ARI=+0.334  authors=['jessica-liu-taylor', 'johnswentworth', 'kaj_sotala', 'steve2152', 'ruby']
  N= 1500  trial 23/50  ARI=+0.704  authors=['zvi', 'ruby', 'abramdemski', 'ricraz', 'steve2152']
  N= 1500  trial 24/50  ARI=+0.630  authors=['ricraz', 'kaj_sotala', 'zvi', 'ruby', 'steve2152']
  N= 1500  trial 25/50  ARI=+0.517  authors=['raemon', 'neel-nanda-1', 'zvi', 'kaj_sotala', 'steve2152']
  N= 1500  trial 26/50  ARI=+0.359  authors=['zvi', 'steve2152', 'ricraz', 'abramdemski', 'jessica-liu-taylor']
  N= 1500  trial 27/50  ARI=+0.455  authors=['steve2152', 'ruby', 'zvi', 'neel-nanda-1', 'raemon']
  N= 1500  trial 28/50  ARI=+0.357  authors=['steve2152', 'abramdemski', 'ruby', 'jessica-liu-taylor', 'johnswentworth']
  N= 1500  trial 29/50  ARI=+0.491  authors=['zvi', 'raemon', 'johnswentworth', 'neel-nanda-1', 'ricraz']
  N= 1500  trial 30/50  ARI=+0.199  authors=['abramdemski', 'jessica-liu-taylor', 'kaj_sotala', 'johnswentworth', 'ruby']
  N= 1500  trial 31/50  ARI=+0.392  authors=['kaj_sotala', 'johnswentworth', 'jessica-liu-taylor', 'raemon', 'steve2152']
  N= 1500  trial 32/50  ARI=+0.528  authors=['kaj_sotala', 'abramdemski', 'raemon', 'jessica-liu-taylor', 'johnswentworth']
  N= 1500  trial 33/50  ARI=+0.556  authors=['steve2152', 'johnswentworth', 'abramdemski', 'neel-nanda-1', 'kaj_sotala']
  N= 1500  trial 34/50  ARI=+0.496  authors=['steve2152', 'johnswentworth', 'neel-nanda-1', 'ruby', 'abramdemski']
  N= 1500  trial 35/50  ARI=+0.314  authors=['ruby', 'jessica-liu-taylor', 'raemon', 'neel-nanda-1', 'steve2152']
  N= 1500  trial 36/50  ARI=+0.514  authors=['kaj_sotala', 'neel-nanda-1', 'ruby', 'abramdemski', 'steve2152']
  N= 1500  trial 37/50  ARI=+0.403  authors=['abramdemski', 'johnswentworth', 'raemon', 'jessica-liu-taylor', 'zvi']
  N= 1500  trial 38/50  ARI=+0.323  authors=['jessica-liu-taylor', 'raemon', 'ricraz', 'abramdemski', 'neel-nanda-1']
  N= 1500  trial 39/50  ARI=+0.555  authors=['jessica-liu-taylor', 'johnswentworth', 'ricraz', 'kaj_sotala', 'steve2152']
  N= 1500  trial 40/50  ARI=+0.665  authors=['zvi', 'kaj_sotala', 'ricraz', 'steve2152', 'johnswentworth']
  N= 1500  trial 41/50  ARI=+0.671  authors=['johnswentworth', 'steve2152', 'raemon', 'ruby', 'zvi']
  N= 1500  trial 42/50  ARI=+0.395  authors=['ruby', 'raemon', 'kaj_sotala', 'johnswentworth', 'abramdemski']
  N= 1500  trial 43/50  ARI=+0.513  authors=['zvi', 'johnswentworth', 'abramdemski', 'raemon', 'kaj_sotala']
  N= 1500  trial 44/50  ARI=+0.341  authors=['jessica-liu-taylor', 'kaj_sotala', 'zvi', 'neel-nanda-1', 'johnswentworth']
  N= 1500  trial 45/50  ARI=+0.411  authors=['zvi', 'jessica-liu-taylor', 'kaj_sotala', 'ricraz', 'abramdemski']
  N= 1500  trial 46/50  ARI=+0.502  authors=['abramdemski', 'neel-nanda-1', 'zvi', 'ricraz', 'raemon']
  N= 1500  trial 47/50  ARI=+0.584  authors=['kaj_sotala', 'raemon', 'jessica-liu-taylor', 'steve2152', 'ricraz']
  N= 1500  trial 48/50  ARI=+0.478  authors=['steve2152', 'zvi', 'ruby', 'jessica-liu-taylor', 'ricraz']
  N= 1500  trial 49/50  ARI=+0.556  authors=['johnswentworth', 'ricraz', 'kaj_sotala', 'steve2152', 'ruby']
  N= 1500  trial 50/50  ARI=+0.406  authors=['johnswentworth', 'neel-nanda-1', 'abramdemski', 'raemon', 'kaj_sotala']

── ARI vs N summary (cleaned_10) ──
      N    n    mean     std     min     max
    100   50  +0.072   0.048  -0.007  +0.223
    200   50  +0.123   0.071  +0.014  +0.340
    500   50  +0.280   0.105  +0.064  +0.491
   1000   50  +0.427   0.132  +0.137  +0.676
   1500   50  +0.476   0.119  +0.199  +0.704

Saved -> src\kmeans\outputs\effect_of_n\ari_vs_n_10authors.png

============================================================
Experiment 2 — cleaned_5  (5 authors × 29–62 articles, ≥3000w)
============================================================
  227 docs, 5 authors
    abramdemski: 27 docs
    kaj_sotala: 34 docs
    neel-nanda-1: 48 docs
    steve2152: 56 docs
    zvi: 62 docs

Sweeping N in [100, 200, 500, 1000, 1500, 2000, 2500, 3000]  (K=5, M=15, 50 trials/N, n_init=10)
  All 5 authors used; only article sampling randomised

  feature cache hit -> src\kmeans\cache\cleaned_5\09f1351892721767.npz
  N=  100  trial  1/50  ARI=+0.046  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial  2/50  ARI=+0.056  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial  3/50  ARI=+0.008  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial  4/50  ARI=+0.090  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial  5/50  ARI=+0.042  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial  6/50  ARI=+0.051  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial  7/50  ARI=+0.114  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial  8/50  ARI=+0.058  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial  9/50  ARI=+0.121  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 10/50  ARI=+0.054  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 11/50  ARI=+0.032  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 12/50  ARI=+0.128  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 13/50  ARI=+0.029  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 14/50  ARI=+0.069  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 15/50  ARI=+0.073  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 16/50  ARI=+0.125  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 17/50  ARI=+0.045  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 18/50  ARI=-0.008  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 19/50  ARI=+0.012  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 20/50  ARI=+0.117  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 21/50  ARI=+0.004  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 22/50  ARI=+0.100  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 23/50  ARI=+0.135  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 24/50  ARI=+0.081  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 25/50  ARI=+0.025  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 26/50  ARI=+0.237  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 27/50  ARI=+0.048  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 28/50  ARI=+0.198  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 29/50  ARI=+0.009  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 30/50  ARI=+0.085  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 31/50  ARI=+0.068  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 32/50  ARI=+0.022  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 33/50  ARI=+0.063  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 34/50  ARI=+0.030  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 35/50  ARI=+0.071  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 36/50  ARI=+0.037  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 37/50  ARI=+0.032  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 38/50  ARI=+0.002  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 39/50  ARI=+0.138  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 40/50  ARI=+0.067  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 41/50  ARI=+0.039  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 42/50  ARI=+0.091  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 43/50  ARI=+0.072  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 44/50  ARI=+0.108  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 45/50  ARI=+0.030  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 46/50  ARI=+0.137  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 47/50  ARI=+0.096  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 48/50  ARI=+0.056  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 49/50  ARI=+0.053  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  100  trial 50/50  ARI=+0.041  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  feature cache hit -> src\kmeans\cache\cleaned_5\2ecf2462455385a0.npz
  N=  200  trial  1/50  ARI=+0.029  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial  2/50  ARI=+0.142  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial  3/50  ARI=+0.091  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial  4/50  ARI=+0.179  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial  5/50  ARI=+0.142  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial  6/50  ARI=+0.162  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial  7/50  ARI=+0.212  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial  8/50  ARI=+0.094  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial  9/50  ARI=+0.015  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 10/50  ARI=+0.119  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 11/50  ARI=+0.082  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 12/50  ARI=+0.145  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 13/50  ARI=+0.084  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 14/50  ARI=+0.154  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 15/50  ARI=+0.090  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 16/50  ARI=+0.061  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 17/50  ARI=+0.089  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 18/50  ARI=+0.129  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 19/50  ARI=+0.222  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 20/50  ARI=+0.041  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 21/50  ARI=+0.073  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 22/50  ARI=+0.248  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 23/50  ARI=+0.203  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 24/50  ARI=+0.144  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 25/50  ARI=+0.089  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 26/50  ARI=+0.176  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 27/50  ARI=+0.142  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 28/50  ARI=+0.164  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 29/50  ARI=+0.191  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 30/50  ARI=+0.130  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 31/50  ARI=+0.009  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 32/50  ARI=+0.151  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 33/50  ARI=+0.037  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 34/50  ARI=+0.018  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 35/50  ARI=+0.177  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 36/50  ARI=+0.081  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 37/50  ARI=+0.063  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 38/50  ARI=+0.068  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 39/50  ARI=+0.126  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 40/50  ARI=+0.079  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 41/50  ARI=+0.132  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 42/50  ARI=+0.085  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 43/50  ARI=+0.142  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 44/50  ARI=+0.063  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 45/50  ARI=+0.138  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 46/50  ARI=+0.114  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 47/50  ARI=+0.044  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 48/50  ARI=+0.161  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 49/50  ARI=+0.041  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  200  trial 50/50  ARI=+0.078  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  feature cache hit -> src\kmeans\cache\cleaned_5\8520e012e9443350.npz
  N=  500  trial  1/50  ARI=+0.143  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial  2/50  ARI=+0.273  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial  3/50  ARI=+0.266  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial  4/50  ARI=+0.098  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial  5/50  ARI=+0.128  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial  6/50  ARI=+0.315  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial  7/50  ARI=+0.146  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial  8/50  ARI=+0.175  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial  9/50  ARI=+0.176  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 10/50  ARI=+0.340  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 11/50  ARI=+0.201  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 12/50  ARI=+0.121  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 13/50  ARI=+0.255  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 14/50  ARI=+0.159  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 15/50  ARI=+0.272  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 16/50  ARI=+0.047  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 17/50  ARI=+0.101  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 18/50  ARI=+0.303  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 19/50  ARI=+0.052  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 20/50  ARI=+0.239  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 21/50  ARI=+0.327  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 22/50  ARI=+0.085  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 23/50  ARI=+0.174  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 24/50  ARI=+0.149  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 25/50  ARI=+0.117  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 26/50  ARI=+0.107  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
